               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 317,             0.10275,            0.025581,           0.0055691,             0.70965,             0.56867,             0.58719,             0.33137,            0.086871,            0.018016,           0.0094302,           0.0089572,           0.0089572,           0.0089572
                 318,             0.10259,            0.025621,           0.0055124,             0.71033,             0.56862,             0.58689,             0.33143,            0.086863,            0.018016,           0.0094291,           0.0089539,           0.0089539,           0.0089539
                 319,             0.10321,            0.026015,           0.0062633,             0.71151,             0.56866,             0.58804,             0.33192,            0.086859,            0.018011,           0.0094293,           0.0089506,           0.0089506,           0.0089506
                 320,             0.10266,            0.025841,           0.0056479,             0.71218,             0.56692,             0.58754,             0.33178,            0.086859,            0.018009,           0.0094269,           0.0089473,           0.0089473,           0.0089473
                 321,             0.10263,            0.025798,           0.0054192,             0.71235,              0.5666,             0.58783,             0.33188,            0.086865,            0.018013,           0.0094285,            0.008944,            0.008944,            0.008944
                 322,              0.1031,            0.026145,           0.0059114,             0.71141,             0.56827,             0.58844,             0.33217,            0.086859,            0.018005,           0.0094203,           0.0089407,           0.0089407,           0.0089407
                 323,             0.10227,            0.025906,            0.005558,             0.71632,             0.56446,             0.58829,             0.33248,            0.086849,            0.018016,           0.0094151,           0.0089374,           0.0089374,           0.0089374
                 324,             0.10286,            0.025506,           0.0056515,             0.70639,              0.5709,             0.58824,             0.33279,            0.086838,            0.018008,           0.0093992,           0.0089341,           0.0089341,           0.0089341
                 325,             0.10278,            0.026146,             0.00577,             0.71739,              0.5636,             0.58762,             0.33289,            0.086836,            0.018003,           0.0094049,           0.0089308,           0.0089308,           0.0089308
                 326,              0.1031,            0.026214,           0.0062664,             0.71308,             0.56741,             0.58809,             0.33307,            0.086832,            0.018006,           0.0093886,           0.0089275,           0.0089275,           0.0089275
                 327,             0.10357,             0.02596,           0.0055989,              0.7101,              0.5686,             0.58827,             0.33303,            0.086827,            0.018016,           0.0093753,           0.0089242,           0.0089242,           0.0089242
                 328,              0.1025,            0.025891,             0.00604,             0.71254,             0.56738,             0.58787,             0.33301,            0.086811,            0.018001,           0.0093637,           0.0089209,           0.0089209,           0.0089209
                 329,             0.10222,            0.025654,           0.0052748,             0.71227,             0.56665,              0.5879,             0.33281,            0.086811,            0.018006,           0.0093644,           0.0089176,           0.0089176,           0.0089176
                 330,             0.10275,            0.025761,           0.0051732,             0.71864,             0.56283,             0.58766,             0.33282,            0.086806,            0.018005,           0.0093518,           0.0089143,           0.0089143,           0.0089143
                 331,             0.10232,            0.025574,           0.0051119,             0.71638,             0.56486,             0.58744,             0.33279,              0.0868,            0.018003,           0.0093402,            0.008911,            0.008911,            0.008911
                 332,             0.10203,            0.025484,           0.0053052,              0.7142,             0.56536,             0.58683,             0.33309,            0.086791,            0.017999,           0.0093323,           0.0089077,           0.0089077,           0.0089077
                 333,             0.10235,            0.025199,           0.0051522,             0.71601,             0.56555,             0.58701,             0.33324,            0.086788,            0.018002,           0.0093299,           0.0089044,           0.0089044,           0.0089044
                 334,              0.1015,            0.025043,           0.0053338,              0.7102,             0.56773,             0.58708,             0.33318,             0.08678,            0.018001,           0.0093307,           0.0089011,           0.0089011,           0.0089011
                 335,             0.10277,            0.025278,           0.0052001,             0.70908,             0.56901,             0.58685,             0.33331,             0.08678,            0.018003,           0.0093347,           0.0088978,           0.0088978,           0.0088978
                 336,             0.10261,            0.025057,           0.0053153,             0.71068,              0.5682,             0.58689,              0.3333,            0.086769,            0.017997,           0.0093299,           0.0088945,           0.0088945,           0.0088945
                 337,              0.1027,            0.025523,           0.0061675,             0.71898,             0.56338,             0.58751,              0.3342,            0.086746,            0.017988,           0.0093333,           0.0088912,           0.0088912,           0.0088912
                 338,             0.10257,            0.025984,           0.0059208,             0.72544,             0.56278,             0.58843,             0.33457,            0.086742,            0.017995,           0.0093373,           0.0088879,           0.0088879,           0.0088879
                 339,             0.10212,            0.025982,           0.0053405,             0.73565,             0.55795,             0.58856,             0.33492,            0.086737,            0.017994,           0.0093458,           0.0088846,           0.0088846,           0.0088846
                 340,             0.10393,            0.026956,            0.007698,             0.73433,              0.5586,             0.58857,             0.33441,            0.086725,            0.017996,           0.0093336,           0.0088813,           0.0088813,           0.0088813
                 341,             0.10354,             0.02615,           0.0056766,             0.73608,             0.55777,             0.58816,             0.33454,            0.086717,            0.017995,           0.0092937,            0.008878,            0.008878,            0.008878
                 342,             0.10193,            0.025449,            0.005175,             0.73254,             0.55909,             0.58825,             0.33487,            0.086722,            0.017994,           0.0092845,           0.0088747,           0.0088747,           0.0088747
                 343,             0.10217,            0.025404,           0.0050963,             0.72944,             0.56143,             0.58825,             0.33471,            0.086725,               0.018,           0.0092782,           0.0088714,           0.0088714,           0.0088714
                 344,             0.10194,            0.025561,           0.0058617,             0.72593,             0.56434,             0.58816,             0.33456,            0.086725,            0.018011,           0.0092786,           0.0088681,           0.0088681,           0.0088681
                 345,              0.1026,            0.025806,           0.0055033,             0.72548,             0.56562,             0.58872,             0.33451,            0.086723,            0.018011,           0.0092796,           0.0088648,           0.0088648,           0.0088648
                 346,             0.10298,            0.025393,           0.0051628,             0.72612,             0.56474,             0.58859,               0.335,            0.086717,            0.018015,            0.009283,           0.0088615,           0.0088615,           0.0088615
                 347,             0.10196,            0.025558,           0.0051228,             0.72576,             0.56432,             0.58833,              0.3351,            0.086719,            0.018017,           0.0092882,           0.0088582,           0.0088582,           0.0088582
                 348,              0.1027,            0.025279,           0.0051428,             0.72286,               0.566,             0.58822,             0.33478,            0.086715,            0.018016,           0.0092931,           0.0088549,           0.0088549,           0.0088549
                 349,             0.10216,            0.025363,           0.0051422,             0.72796,             0.56216,             0.58845,             0.33501,            0.086717,            0.018016,           0.0092899,           0.0088516,           0.0088516,           0.0088516
                 350,             0.10212,            0.025412,           0.0050108,             0.70841,             0.57293,             0.58824,               0.335,            0.086726,            0.018016,           0.0093049,           0.0088483,           0.0088483,           0.0088483
                 351,             0.10232,              0.0255,           0.0053534,             0.74063,             0.55534,             0.58852,             0.33575,            0.086716,            0.018017,           0.0092991,            0.008845,            0.008845,            0.008845
                 352,             0.10232,            0.025275,           0.0053971,             0.73948,             0.55527,             0.58793,             0.33559,            0.086709,            0.018024,           0.0093084,           0.0088417,           0.0088417,           0.0088417
                 353,             0.10273,            0.025717,           0.0063415,             0.73327,             0.55842,             0.58737,             0.33518,            0.086713,             0.01803,            0.009329,           0.0088384,           0.0088384,           0.0088384
                 354,             0.10178,            0.025778,           0.0054356,              0.7384,               0.555,             0.58709,             0.33518,            0.086706,             0.01803,           0.0093323,           0.0088351,           0.0088351,           0.0088351
                 355,             0.10266,            0.025484,           0.0052744,             0.73804,             0.55461,             0.58699,             0.33516,            0.086706,            0.018035,           0.0093399,           0.0088318,           0.0088318,           0.0088318
                 356,             0.10209,            0.025217,           0.0051486,             0.73803,             0.55352,             0.58668,              0.3351,            0.086712,            0.018035,           0.0093355,           0.0088285,           0.0088285,           0.0088285
                 357,              0.1022,            0.025147,           0.0052334,             0.73335,             0.55522,             0.58685,             0.33531,            0.086709,            0.018028,           0.0093215,           0.0088252,           0.0088252,           0.0088252
                 358,             0.10198,            0.025135,           0.0051629,             0.73922,             0.55268,             0.58716,             0.33532,             0.08672,            0.018034,           0.0093287,           0.0088219,           0.0088219,           0.0088219
                 359,             0.10251,            0.025575,           0.0051255,             0.72106,             0.56197,             0.58743,             0.33537,            0.086722,            0.018032,           0.0093276,           0.0088186,           0.0088186,           0.0088186
                 360,             0.10499,            0.027072,           0.0078215,             0.73037,             0.55808,             0.58784,             0.33563,            0.086706,            0.018023,           0.0093132,           0.0088153,           0.0088153,           0.0088153
                 361,             0.10328,            0.026286,           0.0065863,             0.70659,             0.57188,             0.58843,             0.33626,            0.086701,            0.018022,           0.0093028,            0.008812,            0.008812,            0.008812
                 362,             0.10252,            0.025807,           0.0055838,             0.70621,              0.5739,             0.58892,             0.33674,            0.086707,            0.018023,            0.009293,           0.0088087,           0.0088087,           0.0088087
                 363,             0.10194,            0.025401,           0.0053201,              0.6968,             0.57845,              0.5886,             0.33682,            0.086715,            0.018023,            0.009294,           0.0088054,           0.0088054,           0.0088054
                 364,             0.10181,            0.025384,           0.0054363,             0.70099,             0.57569,             0.58903,             0.33693,            0.086724,             0.01803,           0.0093015,           0.0088021,           0.0088021,           0.0088021
                 365,             0.10192,            0.024829,           0.0055002,             0.69793,             0.57787,             0.58941,             0.33709,            0.086719,            0.018028,           0.0093031,           0.0087988,           0.0087988,           0.0087988
                 366,             0.10214,            0.025588,           0.0054607,             0.71125,             0.56932,             0.58934,               0.337,            0.086716,            0.018031,           0.0093191,           0.0087955,           0.0087955,           0.0087955
                 367,             0.10292,            0.025523,           0.0050863,             0.70058,             0.57793,             0.58969,             0.33724,            0.086716,            0.018031,           0.0093356,           0.0087922,           0.0087922,           0.0087922
                 368,             0.10173,            0.024733,           0.0051701,             0.70105,             0.57742,             0.58901,             0.33733,            0.086715,             0.01804,           0.0093427,           0.0087889,           0.0087889,           0.0087889
                 369,             0.10218,            0.025214,           0.0058287,             0.70198,             0.57699,             0.58921,             0.33771,            0.086717,            0.018036,           0.0093411,           0.0087856,           0.0087856,           0.0087856
                 370,             0.10187,            0.025363,           0.0053713,              0.7053,             0.57516,             0.58956,              0.3376,            0.086731,            0.018034,           0.0093483,           0.0087823,           0.0087823,           0.0087823
                 371,              0.1019,            0.025393,           0.0058934,             0.70189,             0.57595,             0.58961,             0.33784,            0.086715,            0.018032,             0.00934,            0.008779,            0.008779,            0.008779
                 372,             0.10399,            0.026862,           0.0084065,              0.7073,             0.57239,             0.59009,             0.33751,            0.086733,            0.018036,           0.0093552,           0.0087757,           0.0087757,           0.0087757
                 373,             0.10507,            0.027559,           0.0078503,             0.72136,             0.56025,             0.58889,             0.33615,            0.086839,            0.018099,           0.0094378,           0.0087724,           0.0087724,           0.0087724
                 374,             0.10352,            0.025853,           0.0055315,             0.71053,             0.56567,             0.58763,             0.33544,            0.086908,            0.018135,           0.0094936,           0.0087691,           0.0087691,           0.0087691
                 375,             0.10238,            0.025689,           0.0052832,             0.70911,             0.56541,             0.58661,             0.33521,            0.086972,            0.018164,           0.0095289,           0.0087658,           0.0087658,           0.0087658
                 376,             0.10214,            0.025389,            0.005275,             0.70624,             0.56614,             0.58703,             0.33519,            0.087012,            0.018181,           0.0095635,           0.0087625,           0.0087625,           0.0087625
                 377,             0.10234,            0.025404,           0.0052349,             0.70662,             0.56635,             0.58784,             0.33525,            0.087024,            0.018181,             0.00958,           0.0087592,           0.0087592,           0.0087592
                 378,             0.10224,            0.025295,           0.0049643,             0.73763,             0.54855,             0.58687,             0.33513,            0.087029,            0.018191,           0.0095933,           0.0087559,           0.0087559,           0.0087559
                 379,             0.10209,            0.025193,           0.0052593,              0.7382,             0.54949,             0.58744,             0.33526,            0.087039,            0.018197,           0.0095991,           0.0087526,           0.0087526,           0.0087526
                 380,             0.10208,            0.025207,           0.0054052,              0.7387,             0.54992,             0.58786,             0.33536,            0.087024,            0.018193,           0.0095894,           0.0087493,           0.0087493,           0.0087493
                 381,             0.10174,            0.025193,           0.0050949,             0.73786,             0.55038,             0.58783,             0.33535,            0.087005,            0.018191,            0.009588,            0.008746,            0.008746,            0.008746
                 382,             0.10222,            0.024815,           0.0050155,             0.73967,             0.55007,             0.58773,             0.33514,            0.086996,            0.018184,           0.0096062,           0.0087427,           0.0087427,           0.0087427
                 383,             0.10227,            0.025306,           0.0052936,             0.72579,             0.55822,             0.58862,             0.33529,            0.086986,            0.018185,           0.0096095,           0.0087394,           0.0087394,           0.0087394
                 384,             0.10198,            0.025487,           0.0053694,             0.70737,             0.56907,             0.58877,             0.33567,            0.086971,            0.018182,           0.0096046,           0.0087361,           0.0087361,           0.0087361
                 385,             0.10266,            0.025745,           0.0053946,             0.70875,             0.56928,             0.58881,             0.33582,            0.086957,            0.018187,           0.0096104,           0.0087328,           0.0087328,           0.0087328
                 386,             0.10164,            0.024889,            0.005106,             0.71111,              0.5691,             0.58881,              0.3358,            0.086955,            0.018175,           0.0096222,           0.0087295,           0.0087295,           0.0087295
                 387,             0.10235,            0.025359,           0.0051162,             0.70749,             0.57141,             0.58911,             0.33608,            0.086943,            0.018174,           0.0096326,           0.0087262,           0.0087262,           0.0087262
                 388,             0.10284,            0.025938,           0.0059194,             0.73257,             0.55835,             0.59018,             0.33629,            0.086916,            0.018173,           0.0096304,           0.0087229,           0.0087229,           0.0087229
                 389,             0.10221,            0.025724,           0.0053981,             0.73466,             0.55879,             0.59061,             0.33652,            0.086898,            0.018168,           0.0096143,           0.0087196,           0.0087196,           0.0087196
                 390,             0.10174,            0.025164,           0.0051636,             0.73797,             0.55725,             0.59067,             0.33666,            0.086885,            0.018164,           0.0095955,           0.0087163,           0.0087163,           0.0087163
                 391,             0.10262,            0.026266,           0.0062239,             0.73893,              0.5584,             0.59174,             0.33703,            0.086861,            0.018167,            0.009563,            0.008713,            0.008713,            0.008713
                 392,             0.10274,            0.026081,           0.0061456,              0.7365,             0.55845,             0.59206,             0.33726,            0.086837,            0.018149,            0.009518,           0.0087097,           0.0087097,           0.0087097
                 393,             0.10276,             0.02599,           0.0056025,             0.73287,             0.56003,             0.59176,             0.33692,            0.086823,            0.018143,           0.0094925,           0.0087064,           0.0087064,           0.0087064
                 394,             0.10149,            0.025409,           0.0050881,             0.73431,             0.55876,             0.59157,             0.33702,            0.086811,            0.018132,           0.0094755,           0.0087031,           0.0087031,           0.0087031
                 395,             0.10112,            0.025534,           0.0050017,             0.74844,             0.55164,             0.59217,             0.33725,            0.086804,            0.018139,           0.0094657,           0.0086998,           0.0086998,           0.0086998
                 396,             0.10227,            0.025613,           0.0049663,             0.74706,             0.55237,             0.59195,             0.33745,              0.0868,            0.018135,            0.009457,           0.0086965,           0.0086965,           0.0086965
                 397,             0.10207,            0.025148,           0.0052709,             0.74921,             0.55176,             0.59245,             0.33733,            0.086784,             0.01813,           0.0094413,           0.0086932,           0.0086932,           0.0086932
                 398,             0.10198,            0.025561,           0.0055034,             0.70381,             0.57738,             0.59306,             0.33776,            0.086762,            0.018147,           0.0094209,           0.0086899,           0.0086899,           0.0086899
                 399,              0.1022,            0.025194,           0.0051238,             0.71588,              0.5717,             0.59338,             0.33789,            0.086756,            0.018167,           0.0094333,           0.0086866,           0.0086866,           0.0086866
                 400,             0.10255,            0.025807,           0.0058945,              0.7157,             0.57134,             0.59201,             0.33742,            0.086763,            0.018166,           0.0094492,           0.0086833,           0.0086833,           0.0086833
                 401,             0.10292,            0.025843,           0.0058845,             0.71987,               0.568,             0.59236,             0.33735,            0.086753,            0.018179,           0.0094397,             0.00868,             0.00868,             0.00868
                 402,             0.10265,             0.02572,           0.0057942,             0.74233,             0.55414,             0.59215,             0.33727,            0.086753,            0.018184,           0.0094285,           0.0086767,           0.0086767,           0.0086767
                 403,              0.1025,            0.025922,           0.0059598,             0.74815,             0.55193,             0.59201,             0.33741,            0.086746,            0.018187,           0.0094325,           0.0086734,           0.0086734,           0.0086734
                 404,             0.10332,            0.025979,           0.0065755,             0.74843,             0.55134,             0.59148,             0.33699,            0.086735,            0.018196,           0.0094494,           0.0086701,           0.0086701,           0.0086701
                 405,             0.10258,            0.026068,           0.0057726,             0.70545,             0.57597,             0.59028,             0.33648,            0.086738,            0.018202,           0.0095026,           0.0086668,           0.0086668,           0.0086668
                 406,             0.10267,            0.025825,           0.0052735,             0.70561,             0.57537,             0.58948,             0.33614,             0.08673,            0.018211,           0.0095319,           0.0086635,           0.0086635,           0.0086635
                 407,             0.10236,            0.025333,           0.0050252,             0.70266,             0.57714,             0.59007,             0.33643,            0.086729,            0.018218,           0.0095458,           0.0086602,           0.0086602,           0.0086602
                 408,             0.10134,            0.025023,           0.0050487,             0.69785,             0.58027,             0.58982,             0.33637,            0.086724,            0.018218,             0.00955,           0.0086569,           0.0086569,           0.0086569
                 409,             0.10191,            0.025244,           0.0048832,             0.70385,              0.5755,             0.58913,             0.33627,            0.086713,             0.01822,           0.0095454,           0.0086536,           0.0086536,           0.0086536
                 410,             0.10097,            0.024899,             0.00494,             0.70274,             0.57554,               0.589,               0.336,            0.086701,            0.018215,             0.00955,           0.0086503,           0.0086503,           0.0086503
                 411,             0.10144,            0.025176,           0.0049864,             0.69835,             0.57812,             0.58902,             0.33628,            0.086697,            0.018221,           0.0095476,            0.008647,            0.008647,            0.008647
                 412,              0.1019,            0.024964,            0.004971,             0.69629,             0.57972,             0.58958,             0.33639,            0.086697,            0.018216,           0.0095496,           0.0086437,           0.0086437,           0.0086437
                 413,              0.1021,            0.025214,            0.005096,             0.71188,             0.57085,             0.58958,             0.33649,              0.0867,            0.018216,           0.0095504,           0.0086404,           0.0086404,           0.0086404
                 414,             0.10171,            0.024991,           0.0050199,             0.71515,              0.5692,             0.58933,             0.33646,            0.086692,            0.018223,           0.0095434,           0.0086371,           0.0086371,           0.0086371
                 415,             0.10145,            0.024823,           0.0048972,             0.71126,             0.57137,             0.58913,             0.33663,            0.086689,            0.018224,           0.0095468,           0.0086338,           0.0086338,           0.0086338
                 416,             0.10207,            0.025472,            0.005221,             0.71344,             0.57024,             0.58922,             0.33698,             0.08668,            0.018226,            0.009549,           0.0086305,           0.0086305,           0.0086305
                 417,             0.10163,            0.025439,           0.0056212,             0.72024,             0.57001,             0.59071,             0.33732,            0.086661,            0.018226,           0.0095393,           0.0086272,           0.0086272,           0.0086272
                 418,              0.1023,            0.025367,           0.0052895,             0.72104,             0.56945,             0.59001,             0.33751,            0.086654,            0.018227,           0.0095302,           0.0086239,           0.0086239,           0.0086239
                 419,             0.10286,            0.026261,           0.0070422,             0.72281,              0.5691,             0.59023,             0.33783,            0.086651,            0.018198,            0.009502,           0.0086206,           0.0086206,           0.0086206
                 420,             0.10375,            0.026485,           0.0068247,              0.7364,             0.56251,             0.59155,             0.33832,            0.086636,            0.018167,           0.0094438,           0.0086173,           0.0086173,           0.0086173
                 421,             0.10123,            0.025338,           0.0055133,             0.73759,             0.56316,             0.59242,             0.33812,            0.086635,            0.018146,           0.0094266,            0.008614,            0.008614,            0.008614
                 422,             0.10265,            0.025338,           0.0052698,             0.74174,             0.56164,               0.592,             0.33819,            0.086632,            0.018136,           0.0094081,           0.0086107,           0.0086107,           0.0086107
                 423,             0.10188,            0.025402,           0.0051274,             0.73791,             0.56468,             0.59259,             0.33823,            0.086632,            0.018131,           0.0093997,           0.0086074,           0.0086074,           0.0086074
                 424,             0.10214,            0.025091,            0.005051,             0.73301,             0.56727,             0.59242,             0.33857,            0.086645,             0.01813,           0.0093958,           0.0086041,           0.0086041,           0.0086041
                 425,             0.10165,            0.024872,            0.005101,             0.72131,             0.57439,             0.59249,             0.33851,            0.086656,            0.018125,           0.0093979,           0.0086008,           0.0086008,           0.0086008
                 426,             0.10174,            0.025007,           0.0050842,             0.72566,             0.57213,             0.59249,             0.33863,             0.08666,            0.018127,           0.0093993,           0.0085975,           0.0085975,           0.0085975
                 427,             0.10134,            0.024908,           0.0053355,             0.72229,             0.57457,             0.59274,             0.33853,            0.086665,            0.018121,           0.0094052,           0.0085942,           0.0085942,           0.0085942
                 428,             0.10179,            0.025077,           0.0051136,             0.71778,             0.57422,             0.59107,             0.33822,            0.086663,            0.018127,           0.0094093,           0.0085909,           0.0085909,           0.0085909
                 429,             0.10131,            0.025155,           0.0049235,             0.71698,             0.57531,             0.59155,               0.338,            0.086669,            0.018132,           0.0094135,           0.0085876,           0.0085876,           0.0085876
                 430,             0.10168,             0.02496,           0.0048845,             0.71666,             0.57557,             0.59128,             0.33803,             0.08667,            0.018138,           0.0094169,           0.0085843,           0.0085843,           0.0085843
                 431,             0.10233,            0.025785,           0.0060057,              0.7348,             0.56489,             0.59068,             0.33766,            0.086659,            0.018148,           0.0094039,            0.008581,            0.008581,            0.008581
                 432,             0.10112,            0.024879,            0.005186,             0.71729,               0.574,             0.59069,             0.33733,            0.086645,            0.018167,           0.0093944,           0.0085777,           0.0085777,           0.0085777
                 433,             0.10169,            0.025198,           0.0049248,              0.7112,             0.57692,             0.59072,             0.33752,            0.086636,            0.018173,           0.0094017,           0.0085744,           0.0085744,           0.0085744
                 434,             0.10197,            0.024971,           0.0050454,             0.71551,             0.57437,             0.59045,             0.33686,            0.086632,            0.018191,           0.0094148,           0.0085711,           0.0085711,           0.0085711
                 435,             0.10179,            0.025088,           0.0053014,             0.71391,             0.57499,             0.59019,             0.33674,            0.086631,            0.018198,           0.0094185,           0.0085678,           0.0085678,           0.0085678
                 436,             0.10167,            0.024896,            0.005085,             0.71196,              0.5759,             0.58999,             0.33694,            0.086624,            0.018209,           0.0094235,           0.0085645,           0.0085645,           0.0085645
                 437,             0.10192,            0.025247,           0.0051691,             0.71103,              0.5761,             0.58981,              0.3368,            0.086623,            0.018214,           0.0094236,           0.0085612,           0.0085612,           0.0085612
                 438,              0.1021,            0.025246,           0.0049638,             0.71168,             0.57523,             0.59051,             0.33707,             0.08663,            0.018219,           0.0094175,           0.0085579,           0.0085579,           0.0085579
                 439,             0.10234,            0.025629,           0.0057625,             0.71624,             0.57358,             0.59071,             0.33717,            0.086628,            0.018222,           0.0094064,           0.0085546,           0.0085546,           0.0085546
                 440,             0.10272,             0.02614,           0.0056737,             0.71572,              0.5735,             0.59082,             0.33711,             0.08662,            0.018222,           0.0093892,           0.0085513,           0.0085513,           0.0085513
                 441,             0.10172,            0.024844,           0.0048554,             0.72984,             0.56535,             0.59057,              0.3372,            0.086612,            0.018219,           0.0093747,            0.008548,            0.008548,            0.008548
                 442,             0.10168,            0.024934,            0.004947,             0.70811,             0.57818,              0.5907,             0.33697,            0.086605,            0.018223,           0.0093728,           0.0085447,           0.0085447,           0.0085447
                 443,             0.10139,             0.02515,           0.0049965,             0.73127,             0.56308,             0.59001,             0.33696,            0.086588,            0.018218,           0.0093623,           0.0085414,           0.0085414,           0.0085414
                 444,             0.10133,            0.025431,           0.0051195,              0.7303,             0.56448,             0.59077,             0.33729,            0.086579,            0.018224,           0.0093487,           0.0085381,           0.0085381,           0.0085381
                 445,             0.10175,            0.025427,           0.0051806,             0.71147,             0.57662,             0.59057,             0.33731,            0.086579,            0.018219,           0.0093509,           0.0085348,           0.0085348,           0.0085348
                 446,             0.10184,            0.025131,           0.0050641,              0.7078,             0.57857,             0.59063,             0.33776,            0.086574,            0.018221,           0.0093407,           0.0085315,           0.0085315,           0.0085315
                 447,             0.10228,            0.025604,           0.0062619,             0.70726,             0.58062,              0.5905,             0.33779,            0.086564,            0.018228,           0.0093375,           0.0085282,           0.0085282,           0.0085282
                 448,             0.10328,            0.026299,            0.006634,             0.70602,             0.57965,             0.59064,             0.33764,            0.086538,            0.018231,            0.009355,           0.0085249,           0.0085249,           0.0085249
                 449,             0.10296,            0.026395,           0.0062344,             0.70536,             0.58017,             0.59056,             0.33749,            0.086532,            0.018238,           0.0093615,           0.0085216,           0.0085216,           0.0085216
                 450,             0.10141,            0.025257,           0.0051092,             0.70364,             0.58096,              0.5906,             0.33746,            0.086534,            0.018244,           0.0093757,           0.0085183,           0.0085183,           0.0085183
                 451,             0.10216,            0.024805,           0.0048284,             0.70085,              0.5824,              0.5907,             0.33757,             0.08653,            0.018242,           0.0093724,            0.008515,            0.008515,            0.008515
                 452,             0.10126,            0.025221,           0.0051097,             0.69717,             0.58189,             0.58927,             0.33748,            0.086533,            0.018246,           0.0093785,           0.0085117,           0.0085117,           0.0085117
                 453,             0.10194,             0.02531,            0.004924,             0.72194,             0.56678,             0.58931,             0.33761,            0.086528,            0.018246,           0.0093794,           0.0085084,           0.0085084,           0.0085084
                 454,             0.10152,            0.025245,           0.0050396,              0.6999,              0.5805,             0.58915,             0.33783,            0.086524,            0.018245,           0.0093826,           0.0085051,           0.0085051,           0.0085051
                 455,             0.10104,            0.024874,           0.0048361,             0.72181,             0.56646,             0.58903,             0.33834,            0.086529,            0.018252,           0.0093944,           0.0085018,           0.0085018,           0.0085018
                 456,             0.10183,            0.025409,           0.0049973,             0.70283,             0.57773,             0.58874,             0.33857,            0.086527,            0.018249,           0.0093909,           0.0084985,           0.0084985,           0.0084985
                 457,             0.10169,            0.024966,           0.0048803,             0.69916,             0.57961,             0.58845,             0.33863,            0.086521,            0.018249,           0.0093951,           0.0084952,           0.0084952,           0.0084952
                 458,             0.10353,             0.02587,           0.0060288,             0.72672,             0.56176,             0.58804,             0.33894,            0.086497,             0.01825,           0.0094035,           0.0084919,           0.0084919,           0.0084919
                 459,             0.10243,            0.025751,           0.0054042,             0.70189,             0.57656,             0.58834,             0.33888,             0.08649,            0.018239,           0.0094213,           0.0084886,           0.0084886,           0.0084886
                 460,             0.10221,            0.025368,           0.0052608,             0.69942,             0.57795,             0.58851,             0.33883,            0.086485,             0.01824,           0.0094275,           0.0084853,           0.0084853,           0.0084853
                 461,             0.10132,             0.02477,           0.0049775,             0.69983,             0.57897,             0.58851,             0.33885,            0.086495,            0.018254,           0.0094446,            0.008482,            0.008482,            0.008482
                 462,             0.10245,            0.025656,           0.0061165,             0.70069,             0.57871,             0.58861,             0.33858,            0.086481,            0.018245,           0.0094269,           0.0084787,           0.0084787,           0.0084787
                 463,             0.10267,            0.026039,           0.0066297,             0.70112,             0.57629,             0.58798,             0.33822,            0.086451,            0.018238,           0.0094079,           0.0084754,           0.0084754,           0.0084754
                 464,             0.10171,            0.025351,           0.0054791,             0.70137,             0.57651,             0.58904,              0.3386,            0.086431,            0.018229,           0.0094002,           0.0084721,           0.0084721,           0.0084721
                 465,             0.10139,            0.025283,           0.0050663,             0.74093,             0.55474,             0.58951,             0.33913,            0.086422,            0.018228,           0.0093919,           0.0084688,           0.0084688,           0.0084688
                 466,             0.10202,            0.024882,           0.0049293,             0.74101,             0.55492,             0.58946,             0.33911,            0.086429,            0.018228,           0.0093954,           0.0084655,           0.0084655,           0.0084655
                 467,             0.10195,            0.025095,           0.0052617,             0.70409,             0.57686,              0.5896,             0.33941,            0.086417,            0.018226,           0.0093817,           0.0084622,           0.0084622,           0.0084622
                 468,             0.10144,            0.024897,           0.0050035,             0.70319,              0.5766,             0.58906,             0.33907,            0.086416,            0.018227,           0.0093818,           0.0084589,           0.0084589,           0.0084589
                 469,             0.10113,            0.024855,           0.0049342,             0.74501,             0.55379,             0.58906,             0.33886,            0.086418,            0.018228,           0.0093903,           0.0084556,           0.0084556,           0.0084556
                 470,             0.10135,            0.024961,           0.0047534,             0.70559,             0.57588,             0.58875,             0.33891,            0.086425,            0.018228,           0.0093906,           0.0084523,           0.0084523,           0.0084523
                 471,             0.10208,            0.025311,            0.004711,             0.70585,             0.57618,             0.58902,             0.33887,            0.086436,            0.018236,           0.0093961,            0.008449,            0.008449,            0.008449
                 472,             0.10141,            0.025235,           0.0049611,             0.71219,             0.57312,             0.58965,             0.33903,            0.086447,             0.01824,           0.0094019,           0.0084457,           0.0084457,           0.0084457
                 473,             0.10115,            0.024766,           0.0048862,               0.719,             0.57074,             0.59052,             0.33932,            0.086455,            0.018245,            0.009414,           0.0084424,           0.0084424,           0.0084424
                 474,             0.10146,            0.024989,           0.0048493,             0.71305,             0.57422,             0.59011,             0.33907,            0.086459,            0.018245,           0.0094135,           0.0084391,           0.0084391,           0.0084391
                 475,             0.10084,            0.025052,           0.0048387,              0.7095,             0.57709,             0.59038,             0.33864,            0.086463,            0.018259,           0.0094144,           0.0084358,           0.0084358,           0.0084358
                 476,             0.10418,             0.02703,           0.0076164,             0.71207,             0.57503,              0.5903,             0.33845,             0.08646,            0.018268,           0.0094046,           0.0084325,           0.0084325,           0.0084325
